Timestamp (PST) DS	Station ID DS	Station Abbrev. DS	BGC ID DS	Chla (ug/L) DS	Chla Rmk DS	Pheophytin (ug/L) DS	5 micron Chla (ug/L) DS	5 micron Chla Rmk DS	5 micron Pheophytin (ug/L) DS	5 micron Pheophytin Rmk DS	NH4 (mg-N/L) DS lab reported	NH4 Rmk DS	NO2 (mg-N/L) DS lab reported	NO2 Rmk DS	NO2 + NO3 (mg-N/L) DS lab reported	NO2 + NO3 Rmk DS	PO4 (mg-P/L) DS lab reported	PO4 Rmk DS	TDN (mg-N/L) DS lab reported	TDN Rmk DS	TDP (mg-P/L) DS lab reported	TDP Rmk DS	NH4 (uM) DS	NO2 (uM) DS	NO2 + NO3 (uM) DS	PO4 (uM) DS	TDN (uM) DS	TDP (uM) DS	estDIN (uM) DS	estDON (uM) DS	PC (mg-C/L) DS lab reported	PC Rmk DS	PN (mg-N/L) DS lab reported	PN Rmk DS	SS mass recovered (g) DS	SSC (mg/L) DS	SSC Rmk DS	DOC (mg-C/L) DS	DOC Rmk DS	Peak fDOM (RU) DS	Peak fDOM Rmk DS	A254 (AU/cm) DS	A254 Rmk DS	A280 (AU/cm) DS	A280 Rmk DS	A370 (AU/cm) DS	A370 Rmk DS	A412 (AU/cm) DS	A412 Rmk DS	A440 (AU/cm) DS	A440 Rmk DS	Sag 275-295 nm DS	Sag 290-350 nm DS	Sag 350-400 nm DS	Sag 412-676 nm DS	Sag 412-676 nm Rmk DS	Peak A (RU) DS	Peak A Rmk DS	Peak B (RU) DS	Peak B Rmk DS	Peak C (RU) DS	Peak C Rmk DS	Peak D (RU) DS	Peak D Rmk DS	Peak M (RU) DS	Peak M Rmk DS	Peak N (RU) DS	Peak N Rmk DS	Peak T (RU) DS	Peak T Rmk DS	FI DS	HIX DS	HIX Rmk DS	Water Temp (deg. C) (EXO) DS	Sp Cond (uS/cm) (EXO) DS	Salinity (PSU) (EXO) DS	pH (EXO) DS	DO (mg/L) (EXO) DS	DO (%sat) (EXO) DS	Turb (FNU) (EXO) DS	fCHL (ug/L) (EXO) DS	fDOM (QSU) (EXO) DS
07/19/2023 07:35	7/19/2023-09	09	BGC010941	NA	NA	NA	NA	NA	NA	NA	0.013	E	0.0015	E	0.0790	NA	0.0358	NA	NA	NA	NA	NA	0.93	0.11	5.64	1.16	NA	NA	6.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
07/19/2023 07:38	7/19/2023-10	10	BGC010942	NA	NA	NA	NA	NA	NA	NA	0.012	E	0.0016	E	0.0672	NA	0.0446	NA	NA	NA	NA	NA	0.86	0.11	4.80	1.44	NA	NA	5.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
07/19/2023 07:41	7/19/2023-11	11	BGC010943	NA	NA	NA	NA	NA	NA	NA	0.019	E	0.0023	E	0.106	NA	0.0566	NA	NA	NA	NA	NA	1.36	0.16	7.57	1.83	NA	NA	9.10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
07/19/2023 07:44	7/19/2023-12	12	BGC010944	NA	NA	NA	NA	NA	NA	NA	0.018	E	0.0022	E	0.0921	NA	0.0555	NA	NA	NA	NA	NA	1.29	0.16	6.58	1.79	NA	NA	8.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
07/19/2023 07:45	11455508	CONFL	BGC010902	NA	NA	NA	NA	NA	NA	NA	0.015	E	0.0019	E	0.0713	NA	0.0479	NA	0.23	NA	0.0475	NA	1.07	0.14	5.09	1.55	16.42	1.53	6.30	10.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
07/19/2023 07:59	7/19/2023-13	13	BGC010945	NA	NA	NA	NA	NA	NA	NA	0.017	E	0.0020	E	0.107	NA	0.0565	NA	NA	NA	NA	NA	1.21	0.14	7.67	1.82	NA	NA	9.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
07/19/2023 08:02	7/19/2023-14	14	BGC010946	NA	NA	NA	NA	NA	NA	NA	0.017	E	0.0014	E	0.0826	NA	0.0497	NA	NA	NA	NA	NA	1.21	0.10	5.90	1.60	NA	NA	7.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
07/19/2023 08:04	7/19/2023-15	15	BGC010947	NA	NA	NA	NA	NA	NA	NA	0.016	E	0.0011	E	0.0637	NA	0.0443	NA	NA	NA	NA	NA	1.14	0.08	4.55	1.43	NA	NA	5.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
07/19/2023 08:06	7/19/2023-16	16	BGC010948	NA	NA	NA	NA	NA	NA	NA	0.016	E	0.0013	E	0.0746	NA	0.0537	NA	NA	NA	NA	NA	1.14	0.09	5.33	1.73	NA	NA	6.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
07/19/2023 08:09	7/19/2023-17	17	BGC010949	NA	NA	NA	NA	NA	NA	NA	0.013	E	0.0012	E	0.0818	NA	0.0518	NA	NA	NA	NA	NA	0.93	0.09	5.84	1.67	NA	NA	6.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
07/19/2023 08:12	7/19/2023-18	18	BGC010950	NA	NA	NA	NA	NA	NA	NA	0.011	E	0.0014	E	0.0855	NA	0.0570	NA	NA	NA	NA	NA	0.79	0.10	6.10	1.84	NA	NA	6.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
07/19/2023 08:14	7/19/2023-19	19	BGC010951	NA	NA	NA	NA	NA	NA	NA	0.012	E	0.0015	E	0.0898	NA	0.0570	NA	NA	NA	NA	NA	0.86	0.11	6.41	1.84	NA	NA	7.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
07/19/2023 08:16	7/19/2023-20	20	BGC010952	NA	NA	NA	NA	NA	NA	NA	0.010	E	0.0011	E	0.0584	NA	0.0466	NA	NA	NA	NA	NA	0.71	0.08	4.17	1.50	NA	NA	4.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
07/19/2023 08:18	7/19/2023-21	21	BGC010953	NA	NA	NA	NA	NA	NA	NA	0.011	E	0.0013	E	0.0757	NA	0.0589	NA	NA	NA	NA	NA	0.79	0.09	5.40	1.90	NA	NA	6.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
07/19/2023 08:21	7/19/2023-22	22	BGC010954	NA	NA	NA	NA	NA	NA	NA	0.010	E	0.0014	E	0.0723	NA	0.0596	NA	NA	NA	NA	NA	0.71	0.10	5.16	1.92	NA	NA	5.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
07/19/2023 08:23	7/19/2023-23	23	BGC010955	NA	NA	NA	NA	NA	NA	NA	0.009	<	0.0009	<	0.0301	NA	0.0525	NA	NA	NA	NA	NA	0.32	0.03	2.15	1.69	NA	NA	2.50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
07/19/2023 08:26	7/19/2023-24	24	BGC010956	NA	NA	NA	NA	NA	NA	NA	0.009	<	0.0013	E	0.0794	NA	0.0581	NA	NA	NA	NA	NA	0.32	0.09	5.67	1.88	NA	NA	6.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
07/19/2023 08:27	11337190	SJJ	BGC010891	2.43	NA	2.41	2.21	NA	2.16	NA	0.012	E	0.0014	E	0.0646	NA	0.0601	NA	0.17	NA	0.0570	NA	0.86	0.10	4.61	1.94	12.14	1.84	5.57	6.57	0.382	NA	0.0607	E	0.0009	6.0	NA	2.4	NA	0.169	NA	0.053	NA	0.0376	NA	0.0058	E	0.0027	E	0.0023	E	0.0204	0.0210	0.0206	0.0080	NA	0.4857	NA	0.0439	NA	0.258	NA	0.0915	NA	0.2619	NA	0.1785	NA	0.0862	NA	1.544	0.8622	<	NA	NA	NA	NA	NA	NA	NA	NA	NA
07/19/2023 08:44	7/19/2023-25	25	BGC010957	NA	NA	NA	NA	NA	NA	NA	0.009	<	0.0009	<	0.0629	NA	0.0486	NA	NA	NA	NA	NA	0.32	0.03	4.49	1.57	NA	NA	4.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
07/19/2023 08:50	7/19/2023-26	26	BGC010958	NA	NA	NA	NA	NA	NA	NA	0.009	<	0.0014	E	0.0970	NA	0.0543	NA	NA	NA	NA	NA	0.32	0.10	6.92	1.75	NA	NA	7.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
07/19/2023 08:55	7/19/2023-27	27	BGC010959	NA	NA	NA	NA	NA	NA	NA	0.009	<	0.0009	<	0.0484	NA	0.0490	NA	NA	NA	NA	NA	0.32	0.03	3.46	1.58	NA	NA	3.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
07/19/2023 09:00	7/19/2023-28	28	BGC010960	NA	NA	NA	NA	NA	NA	NA	0.014	E	0.0018	E	0.114	NA	0.0462	NA	NA	NA	NA	NA	1.00	0.13	8.12	1.49	NA	NA	9.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
07/19/2023 09:05	7/19/2023-29	29	BGC010961	NA	NA	NA	NA	NA	NA	NA	0.014	E	0.0019	E	0.124	NA	0.0454	NA	NA	NA	NA	NA	1.00	0.14	8.83	1.47	NA	NA	9.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
07/19/2023 09:10	11313460	PPT	BGC010892	1.91	NA	2.04	0.69	<	0.46	<	0.018	E	0.0021	E	0.108	NA	0.0467	NA	0.22	NA	0.0441	NA	1.29	0.15	7.71	1.51	15.71	1.42	9.15	6.56	0.295	NA	0.0455	E	0.0008	4.0	NA	2.3	NA	0.184	NA	0.055	NA	0.0388	NA	0.0062	E	0.0026	E	0.0023	E	0.0198	0.0206	0.0210	0.0090	NA	0.5093	NA	0.0246	NA	0.282	NA	0.1027	NA	0.2766	NA	0.1853	NA	0.1089	NA	1.524	0.8806	<	NA	NA	NA	NA	NA	NA	NA	NA	NA
07/19/2023 09:24	7/19/2023-30	30	BGC010962	NA	NA	NA	NA	NA	NA	NA	0.018	E	0.0026	E	0.126	NA	0.0553	NA	NA	NA	NA	NA	1.29	0.19	9.00	1.79	NA	NA	10.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
07/19/2023 09:30	380131121280501	SJW	BGC010893	2.17	NA	2.28	0.69	<	0.59	NA	0.026	E	0.0032	E	0.122	NA	0.0621	NA	0.27	NA	0.0606	NA	1.86	0.23	8.71	2.00	19.28	1.96	10.79	8.48	0.357	NA	0.0580	E	0.0007	3.5	NA	2.8	NA	0.273	NA	0.075	NA	0.0533	NA	0.0091	NA	0.0039	E	0.0030	E	0.0188	0.0197	0.0204	0.0108	NA	0.7640	NA	0.0089	<	0.411	NA	0.1568	NA	0.3781	NA	0.2375	NA	0.1217	NA	1.530	0.9078	<	NA	NA	NA	NA	NA	NA	NA	NA	NA
07/19/2023 09:45	7/19/2023-31	31	BGC010963	NA	NA	NA	NA	NA	NA	NA	0.055	NA	0.0030	E	0.144	NA	0.0981	NA	NA	NA	NA	NA	3.93	0.21	10.26	3.17	NA	NA	14.40	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
07/19/2023 09:50	11311300	TRN	BGC010894	2.41	NA	3.55	1.03	NA	1.21	NA	0.075	NA	0.0050	NA	0.225	NA	0.1015	NA	0.43	NA	0.0965	NA	5.35	0.36	16.06	3.28	30.70	3.12	21.77	8.92	0.434	NA	0.0689	E	0.0010	6.7	NA	3.0	NA	0.296	NA	0.080	NA	0.0575	NA	0.0102	NA	0.0044	E	0.0034	E	0.0183	0.0194	0.0200	0.0106	NA	0.8078	NA	0.0089	<	0.450	NA	0.1701	NA	0.4048	NA	0.2483	NA	0.1349	NA	1.524	0.9090	<	NA	NA	NA	NA	NA	NA	NA	NA	NA
07/19/2023 10:06	7/19/2023-32	32	BGC010964	NA	NA	NA	NA	NA	NA	NA	0.063	NA	0.0037	NA	0.205	NA	0.0839	NA	NA	NA	NA	NA	4.50	0.26	14.63	2.71	NA	NA	19.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
07/19/2023 10:08	7/19/2023-33	33	BGC010965	NA	NA	NA	NA	NA	NA	NA	0.071	NA	0.0041	NA	0.240	NA	0.0917	NA	NA	NA	NA	NA	5.07	0.29	17.11	2.96	NA	NA	22.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
07/19/2023 10:10	7/19/2023-34	34	BGC010966	NA	NA	NA	NA	NA	NA	NA	0.072	NA	0.0034	NA	0.269	NA	0.0786	NA	NA	NA	NA	NA	5.14	0.24	19.23	2.54	NA	NA	24.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
07/19/2023 10:30	7/19/2023-35	35	BGC010967	NA	NA	NA	NA	NA	NA	NA	0.051	NA	0.0035	NA	0.307	NA	0.0722	NA	NA	NA	NA	NA	3.64	0.25	21.94	2.33	NA	NA	25.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
07/19/2023 10:31	375831121223701	SJRBC	BGC010895	12.20	NA	7.09	9.34	NA	3.69	NA	0.040	NA	0.0036	NA	0.222	NA	0.0759	NA	0.37	NA	0.0787	NA	2.86	0.26	15.85	2.45	26.41	2.54	18.96	7.45	1.05	NA	0.190	NA	0.0019	9.5	NA	2.8	NA	0.246	NA	0.071	NA	0.0512	NA	0.0092	NA	0.0041	E	0.0033	E	0.0183	0.0194	0.0194	0.0099	NA	0.6443	NA	0.0089	<	0.379	NA	0.1439	NA	0.3476	NA	0.2205	NA	0.1078	NA	1.521	0.8890	<	NA	NA	NA	NA	NA	NA	NA	NA	NA
07/19/2023 10:43	7/19/2023-36	36	BGC010968	NA	NA	NA	NA	NA	NA	NA	0.041	NA	0.0035	NA	0.267	NA	0.0858	NA	NA	NA	NA	NA	2.93	0.25	19.08	2.77	NA	NA	22.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
07/19/2023 10:45	7/19/2023-37	37	BGC010969	NA	NA	NA	NA	NA	NA	NA	0.048	NA	0.0036	NA	0.311	NA	0.1018	NA	NA	NA	NA	NA	3.43	0.26	22.22	3.29	NA	NA	25.90	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
07/19/2023 10:48	7/19/2023-38	38	BGC010970	NA	NA	NA	NA	NA	NA	NA	0.048	NA	0.0034	NA	0.325	NA	0.0918	NA	NA	NA	NA	NA	3.43	0.24	23.22	2.96	NA	NA	26.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
07/19/2023 10:51	375709121190301	SJP2	BGC010896	18.40	NA	7.73	13.90	NA	4.49	NA	0.020	E	0.0046	NA	0.283	NA	0.0851	NA	0.39	NA	0.0822	NA	1.43	0.33	20.20	2.75	27.84	2.65	21.96	5.88	1.15	NA	0.207	NA	0.0009	6.0	NA	2.7	NA	0.254	NA	0.078	NA	0.0569	NA	0.0110	NA	0.0052	E	0.0039	E	0.0176	0.0185	0.0185	0.0100	NA	0.6693	NA	0.0086	E	0.380	NA	0.1500	NA	0.3450	NA	0.2179	NA	0.1283	NA	1.507	0.8953	<	NA	NA	NA	NA	NA	NA	NA	NA	NA
07/19/2023 11:02	375706121201001	SJRSDWS	BGC010903	NA	NA	NA	NA	NA	NA	NA	0.018	E	0.0036	NA	0.224	NA	0.0726	NA	0.37	NA	0.0719	NA	1.29	0.26	15.99	2.34	26.41	2.32	17.53	8.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
07/19/2023 11:08	7/19/2023-39	39	BGC010971	NA	NA	NA	NA	NA	NA	NA	0.037	NA	0.0036	NA	0.319	NA	0.0695	NA	NA	NA	NA	NA	2.64	0.26	22.79	2.24	NA	NA	25.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
07/19/2023 11:10	375615121200501	SJRST	BGC010897	13.30	NA	11.30	9.09	NA	4.51	NA	0.029	NA	0.0041	NA	0.291	NA	0.0598	NA	0.41	NA	0.0571	NA	2.07	0.29	20.77	1.93	29.27	1.84	23.14	6.13	1.36	NA	0.204	NA	0.0040	40.0	NA	2.7	NA	0.227	NA	0.064	NA	0.0459	NA	0.0077	NA	0.0031	E	0.0027	E	0.0191	0.0204	0.0209	0.0097	NA	0.5750	NA	0.0544	NA	0.339	NA	0.1279	NA	0.3077	NA	0.2070	NA	0.1211	NA	1.517	0.8783	<	NA	NA	NA	NA	NA	NA	NA	NA	NA
07/19/2023 11:21	375706121201001	SJRSDWS	BGC010904	NA	NA	NA	NA	NA	NA	NA	0.025	E	0.0045	NA	0.308	NA	0.0642	NA	0.43	NA	0.0650	NA	1.78	0.32	21.99	2.07	30.70	2.10	24.09	6.60	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
07/19/2023 11:41	375944121252301	SJC	BGC010905	NA	NA	NA	NA	NA	NA	NA	0.028	NA	0.0043	NA	0.304	NA	0.0660	NA	0.46	NA	0.0706	NA	2.00	0.31	21.70	2.13	32.84	2.28	24.01	8.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
07/19/2023 11:48	7/19/2023-40	40	BGC010972	NA	NA	NA	NA	NA	NA	NA	0.048	NA	0.0027	E	0.211	NA	0.0771	NA	NA	NA	NA	NA	3.43	0.19	15.08	2.49	NA	NA	18.70	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
07/19/2023 11:50	7/19/2023-41	41	BGC010973	NA	NA	NA	NA	NA	NA	NA	0.032	NA	0.0025	E	0.152	NA	0.0805	NA	NA	NA	NA	NA	2.28	0.18	10.82	2.60	NA	NA	13.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
07/19/2023 11:53	7/19/2023-42	42	BGC010974	NA	NA	NA	NA	NA	NA	NA	0.027	E	0.0033	NA	0.171	NA	0.1137	NA	NA	NA	NA	NA	1.93	0.24	12.19	3.67	NA	NA	14.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
